0,3.8687
0.64249,3.867
1.285,3.8658
1.9275,3.8647
3.8094,3.8623
5.6913,3.8602
7.5732,3.8582
12.562,3.8533
17.55,3.8486
22.538,3.844
33.684,3.8353
44.83,3.8338
55.976,3.8322
71.547,3.8298
87.118,3.8272
102.69,3.8244
147.84,3.816
192.99,3.8071
238.13,3.7985
283.28,3.7907
352.48,3.7785
421.68,3.7659
490.87,3.753
560.07,3.7399
709.83,3.7132
859.6,3.6785
1009.4,3.6363
1159.1,3.604
1281.9,3.568
1404.8,3.5312
1527.6,3.4943
1650.4,3.4661
1773.2,3.4392
1906.3,3.4084
2039.4,3.3779
2172.5,3.3477
2305.6,3.3178
2801.6,3.198
2892,3.1656
2982.3,3.1246
3072.6,3.0829
3163,3.033
3253.3,2.9785
3285.2,2.9482
3317.2,2.9161
3349.1,2.8839
3381,2.8522
3441.1,2.7926
3456.5,2.7628
3471.9,2.7275
3487.3,2.6922
3502.7,2.657
3546.5,2.5564
3570.5,2.5
