0,3.4643
0.33208,3.4615
0.66416,3.459
0.99624,3.4567
1.894,3.4516
2.7917,3.4473
3.6895,3.4433
5.8481,3.4352
8.0068,3.4331
10.165,3.4328
14.509,3.4323
18.853,3.4319
23.197,3.4313
33.082,3.43
42.966,3.4284
52.85,3.4266
62.734,3.4246
83.056,3.4198
103.38,3.416
123.7,3.4134
144.02,3.4104
164.34,3.4071
206.51,3.3926
248.67,3.3682
290.84,3.3512
333.01,3.3567
353.16,3.3579
373.32,3.3605
393.47,3.3488
413.63,3.3336
433.78,3.3181
462.52,3.2961
491.26,3.2797
519.99,3.2654
548.73,3.2511
620.74,3.2083
692.74,3.1701
764.75,3.1415
844.89,3.1158
869.48,3.0975
894.08,3.0764
918.67,3.0554
943.26,3.0343
963.22,3.0262
983.17,3.0187
1003.1,3.0112
1023.1,3.0036
1194.1,2.9428
1299.2,2.8912
1404.3,2.8095
1509.4,2.706
1542.9,2.676
1576.5,2.6469
1610,2.6121
1620.4,2.5876
1630.7,2.5634
1641.1,2.5392
1651.5,2.5151
1658,2.5
