0,4.0611
10,3.8287
20,3.8153
30,3.8067
40,3.8004
50,3.7959
60,3.7926
70,3.7901
80,3.7883
90,3.787
100,3.7861
110,3.7856
120,3.7854
130,3.7853
140,3.7855
150,3.7857
160,3.7859
170,3.7862
180,3.7865
190,3.7866
200,3.7868
210,3.7869
220,3.787
230,3.7868
240,3.7867
250,3.7865
260,3.7862
270,3.7856
280,3.785
290,3.7846
300,3.7836
310,3.7829
320,3.7819
330,3.7809
340,3.7798
350,3.7787
360,3.7773
370,3.776
380,3.7746
390,3.7732
400,3.7716
410,3.77
420,3.7684
430,3.7666
440,3.7648
450,3.763
460,3.761
470,3.7592
480,3.757
490,3.7551
500,3.7531
510,3.751
520,3.7488
530,3.7466
540,3.7445
550,3.7423
560,3.7399
570,3.7377
580,3.7353
590,3.733
600,3.7307
610,3.7282
620,3.7261
630,3.7237
640,3.7213
650,3.7189
660,3.7166
670,3.714
680,3.7117
690,3.7093
700,3.7068
710,3.7045
720,3.7021
730,3.6996
740,3.6972
750,3.6948
760,3.6925
770,3.69
780,3.6876
790,3.6852
800,3.6828
810,3.6803
820,3.678
830,3.6757
840,3.6732
850,3.6709
860,3.6685
870,3.666
880,3.6637
890,3.6613
900,3.6587
910,3.6564
920,3.6541
930,3.6516
940,3.6491
950,3.6467
960,3.6444
970,3.6419
980,3.6394
990,3.637
1000,3.6345
1010,3.6321
1020,3.6296
1030,3.627
1040,3.6245
1050,3.6221
1060,3.6196
1070,3.6171
1080,3.6145
1090,3.6121
1100,3.6093
1110,3.6068
1120,3.6042
1130,3.6017
1140,3.599
1150,3.5964
1160,3.5937
1170,3.5911
1180,3.5884
1190,3.5858
1200,3.583
1210,3.5804
1220,3.5776
1230,3.575
1240,3.5721
1250,3.5694
1260,3.5666
1270,3.5638
1280,3.5609
1290,3.5583
1300,3.5554
1310,3.5526
1320,3.5498
1330,3.547
1340,3.544
1350,3.5413
1360,3.5383
1370,3.5355
1380,3.5327
1390,3.5298
1400,3.527
1410,3.5241
1420,3.5212
1430,3.5184
1440,3.5155
1450,3.5126
1460,3.5097
1470,3.5069
1480,3.5041
1490,3.5013
1500,3.4984
1510,3.4956
1520,3.4927
1530,3.4898
1540,3.4871
1550,3.4843
1560,3.4816
1570,3.4788
1580,3.476
1590,3.4732
1600,3.4705
1610,3.4678
1620,3.4651
1630,3.4624
1640,3.4598
1650,3.4571
1660,3.4544
1670,3.4519
1680,3.4491
1690,3.4466
1700,3.4442
1710,3.4417
1720,3.4389
1730,3.4366
1740,3.4342
1750,3.4316
1760,3.4292
1770,3.4266
1780,3.4242
1790,3.4219
1800,3.4193
1810,3.417
1820,3.4147
1830,3.4123
1840,3.4099
1850,3.4076
1860,3.4054
1870,3.4029
1880,3.4007
1890,3.3983
1900,3.3962
1910,3.3938
1920,3.3916
1930,3.3893
1940,3.3871
1950,3.385
1960,3.3828
1970,3.3804
1980,3.3783
1990,3.3761
2000,3.3738
2010,3.3718
2020,3.3696
2030,3.3675
2040,3.3652
2050,3.3632
2060,3.361
2070,3.3587
2080,3.3566
2090,3.3544
2100,3.3523
2110,3.3502
2120,3.3481
2130,3.3459
2140,3.3437
2150,3.3418
2160,3.3395
2170,3.3374
2180,3.3352
2190,3.3331
2200,3.331
2210,3.3289
2220,3.3267
2230,3.3246
2240,3.3225
2250,3.3204
2260,3.3182
2270,3.316
2280,3.3138
2290,3.3116
2300,3.3095
2310,3.3073
2320,3.3052
2330,3.303
2340,3.3008
2350,3.2986
2360,3.2964
2370,3.294
2380,3.2917
2390,3.2897
2400,3.2874
2410,3.2852
2420,3.2829
2430,3.2805
2440,3.2781
2450,3.2758
2460,3.2735
2470,3.2712
2480,3.2688
2490,3.2664
2500,3.2639
2510,3.2615
2520,3.2592
2530,3.2567
2540,3.2542
2550,3.2517
2560,3.2489
2570,3.2465
2580,3.244
2590,3.2412
2600,3.2387
2610,3.236
2620,3.2335
2630,3.2305
2640,3.2279
2650,3.2251
2660,3.2223
2670,3.2195
2680,3.2166
2690,3.2136
2700,3.2108
2710,3.2078
2720,3.2047
2730,3.2018
2740,3.1986
2750,3.1955
2760,3.1922
2770,3.189
2780,3.1857
2790,3.1826
2800,3.1793
2810,3.1759
2820,3.1725
2830,3.1691
2840,3.1654
2850,3.162
2860,3.1585
2870,3.1548
2880,3.1511
2890,3.1474
2900,3.1435
2910,3.1396
2920,3.1358
2930,3.1318
2940,3.1277
2950,3.1237
2960,3.1195
2970,3.1151
2980,3.1108
2990,3.1065
3000,3.1019
3010,3.0973
3020,3.0926
3030,3.0878
3040,3.0832
3050,3.0782
3060,3.0731
3070,3.0679
3080,3.0625
3090,3.0572
3100,3.0517
3110,3.0461
3120,3.0402
3130,3.0342
3140,3.0282
3150,3.0218
3160,3.0155
3170,3.0089
3180,3.002
3190,2.995
3200,2.9878
3210,2.9805
3220,2.973
3230,2.965
3240,2.9569
3250,2.9486
3260,2.9398
3270,2.9308
3280,2.9216
3290,2.9118
3300,2.9019
3310,2.8915
3320,2.8807
3330,2.8695
3340,2.8578
3350,2.8457
3360,2.8328
3370,2.8195
3380,2.8054
3390,2.7906
3400,2.7749
3410,2.7584
3420,2.7409
3430,2.7222
3440,2.7021
3450,2.6808
3460,2.6581
3470,2.6331
3480,2.6062
3490,2.5772
3513,2.5001
