0,4.14813614
1,4.10460997
2,4.10139561
3,4.10010767
4,4.09905863
5,4.09837151
6,4.09763718
7,4.09699821
8,4.09627295
9,4.09579611
10,4.09531927
11,4.09485197
12,4.09429836
13,4.09396458
14,4.09344959
15,4.09303951
16,4.09263897
17,4.09221888
18,4.09176111
19,4.09137011
20,4.09102678
21,4.09070253
22,4.09038782
23,4.0899868
24,4.08974838
25,4.08943367
26,4.08899498
27,4.08878517
28,4.08848953
29,4.08827972
30,4.08794546
31,4.08768797
32,4.08740187
33,4.08715391
34,4.08678198
35,4.08667707
36,4.08639097
37,4.08610487
38,4.08587551
39,4.08559895
40,4.08538914
41,4.0851984
42,4.08487415
43,4.08471203
44,4.0843401
45,4.08427334
46,4.08410168
47,4.08394909
48,4.08362436
49,4.08344316
50,4.08307123
51,4.0830617
52,4.08291864
53,4.08260393
54,4.08246088
55,4.08219385
56,4.08200312
57,4.0818696
58,4.08171701
59,4.08143044
60,4.08132553
61,4.08119202
62,4.08085823
63,4.08072472
64,4.08063889
65,4.08034325
66,4.08034325
67,4.08014297
68,4.07999039
69,4.07977104
70,4.07970428
71,4.07950401
72,4.07929373
73,4.07914114
74,4.07898855
75,4.07879782
76,4.07865477
77,4.07852125
78,4.0783782
79,4.07824469
80,4.07812071
81,4.0779109
82,4.07769156
83,4.0776248
84,4.07756758
85,4.07742453
86,4.07717609
87,4.07698536
88,4.07688046
89,4.07683277
90,4.07668972
91,4.07655621
92,4.07640362
93,4.07620335
94,4.07607937
95,4.07597446
96,4.07592678
97,4.07572651
98,4.07564068
99,4.07544041
100,4.07527828
101,4.07524014
102,4.07512522
103,4.07507753
104,4.07492495
105,4.07472467
106,4.07458162
107,4.07451487
108,4.07438135
109,4.07419062
110,4.07411432
111,4.07397127
112,4.07396173
113,4.07384729
114,4.07370424
115,4.07356119
116,4.07349443
117,4.07337999
118,4.07323694
119,4.0731225
120,4.07313204
121,4.07288361
122,4.07276917
123,4.07260704
124,4.07252121
125,4.0724926
126,4.07235909
127,4.07218742
128,4.07215881
129,4.07200623
130,4.07192039
131,4.07183456
132,4.07176781
133,4.07167244
134,4.07153893
135,4.07141495
136,4.07140541
137,4.07126236
138,4.07110977
139,4.07094765
140,4.07102394
141,4.07087088
142,4.07079458
143,4.07059431
144,4.07055616
145,4.07041311
146,4.07045126
147,4.07024145
148,4.07017469
149,4.06995535
150,4.0699935
151,4.06985998
152,4.0698123
153,4.06965971
154,4.06964064
155,4.06959295
156,4.06951666
157,4.06929731
158,4.06917334
159,4.06917334
160,4.06906843
161,4.0689826
162,4.06894445
163,4.06879187
164,4.06877232
165,4.06855297
166,4.06855297
167,4.06846714
168,4.06832409
169,4.0682478
170,4.06820011
171,4.06814289
172,4.06811428
173,4.06798077
174,4.06795216
175,4.06778049
176,4.06769466
177,4.06768513
178,4.06755161
179,4.06737041
180,4.0673418
181,4.06724644
182,4.0672369
183,4.06714153
184,4.06704617
185,4.0669508
186,4.06682682
187,4.06663609
188,4.06671238
189,4.06659746
190,4.06655931
191,4.06654024
192,4.0664258
193,4.06630182
194,4.06627321
195,4.06612062
196,4.06612062
197,4.06590128
198,4.06590128
199,4.06579638
200,4.06574869
201,4.06566286
202,4.06563425
203,4.06550074
204,4.0654912
205,4.06532907
206,4.06521463
207,4.06525278
208,4.06517649
209,4.06510973
210,4.06507158
211,4.06487131
212,4.06480455
213,4.06474733
214,4.06472826
215,4.06462336
216,4.06456614
217,4.0645566
218,4.06446075
219,4.06443214
220,4.06419373
221,4.06416512
222,4.06411743
223,4.06410789
224,4.06396484
225,4.06390762
226,4.06380272
227,4.06373596
228,4.06373596
229,4.06360245
230,4.06361198
231,4.0634594
232,4.0633831
233,4.06329727
234,4.06318283
235,4.06315422
236,4.06314468
237,4.06311607
238,4.06292534
239,4.06293488
240,4.06297302
241,4.06284904
242,4.0626297
243,4.06266785
244,4.06262016
245,4.06250572
246,4.06248665
247,4.06240082
248,4.06227636
249,4.06220961
250,4.06220007
251,4.06203794
252,4.06208563
253,4.06198072
254,4.06191397
255,4.06185675
256,4.06177092
257,4.06170416
258,4.06159925
259,4.06157064
260,4.06152296
261,4.06148481
262,4.06137991
263,4.06141806
264,4.06120825
265,4.06128454
266,4.06120825
267,4.06099844
268,4.06112242
269,4.0610652
270,4.06094122
271,4.06078863
272,4.06069326
273,4.06065512
274,4.06073141
275,4.06056929
276,4.06054068
277,4.06043577
278,4.06035948
279,4.06038809
280,4.06016827
281,4.06019688
282,4.06010151
283,4.06009197
284,4.06003475
285,4.05992031
286,4.05998707
287,4.05987263
288,4.05974865
289,4.05966282
290,4.05967236
291,4.05946255
292,4.0595293
293,4.05948162
294,4.05930996
295,4.05930042
296,4.05926228
297,4.05912876
298,4.05912876
299,4.05904293
300,4.05902386
301,4.0589571
302,4.05879498
303,4.05890942
304,4.0587759
305,4.05862331
306,4.05872822
307,4.05864239
308,4.05846119
309,4.05850887
310,4.05846119
311,4.05833721
312,4.05826092
313,4.05822277
314,4.05819416
315,4.0582037
316,4.05807924
317,4.05802202
318,4.05791712
319,4.05785036
320,4.05772638
321,4.05782175
322,4.0576787
323,4.05769777
324,4.0575738
325,4.05756426
326,4.05744028
327,4.05741167
328,4.05737352
329,4.05723047
330,4.05725908
331,4.05719233
332,4.05711603
333,4.05707788
334,4.05700159
335,4.05703974
336,4.05696344
337,4.05687761
338,4.05679178
339,4.05683947
340,4.05668688
341,4.05660105
342,4.05657244
343,4.05654383
344,4.05647707
345,4.05644846
346,4.05643892
347,4.05621958
348,4.05625772
349,4.0562005
350,4.05621004
351,4.05601931
352,4.05596161
353,4.055933
354,4.05584717
355,4.05578995
356,4.05567551
357,4.05562782
358,4.05565643
359,4.05559921
360,4.05553246
361,4.05551338
362,4.05543709
363,4.05542755
364,4.05536079
365,4.05533218
366,4.05523682
367,4.0551796
368,4.05501747
369,4.0551033
370,4.05502701
371,4.05507469
372,4.05479813
373,4.05485535
374,4.05486488
375,4.05468369
376,4.05461693
377,4.05473137
378,4.05469322
379,4.05447388
380,4.05449295
381,4.05447388
382,4.05437851
383,4.05435944
384,4.05434036
385,4.05434036
